time,transnational_regions,realization,t2m
1997-08-01,8,0,291.01981854597045
1997-09-01,8,0,288.21814981851924
1997-10-01,8,0,284.10579654715275
1997-11-01,8,0,280.9330692707199
1997-12-01,8,0,277.5191474028413
1998-01-01,8,0,276.7711848461389
1998-02-01,8,0,277.3702518166869
1998-03-01,8,0,277.66217477229924
1998-04-01,8,0,281.5157682149669
1998-05-01,8,0,285.1737286824881
1998-06-01,8,0,289.3816087708525
1998-07-01,8,0,291.7268089753354
1998-08-01,8,0,292.04983809836506
1998-09-01,8,0,288.4094757353493
1998-10-01,8,0,284.19340771089435
1998-11-01,8,0,279.00518466564733
1998-12-01,8,0,274.74023141781794
1999-01-01,8,0,275.7672800601569
1999-02-01,8,0,274.81762863788686
1999-03-01,8,0,278.76418928794374
1999-04-01,8,0,281.74913842703165
1999-05-01,8,0,286.4288978199988
1999-06-01,8,0,289.3860123803729
1999-07-01,8,0,291.87334668765936
1999-08-01,8,0,292.1376805729432
1999-09-01,8,0,289.20990689436735
1999-10-01,8,0,285.2263626703932
1999-11-01,8,0,278.99516124730735
1999-12-01,8,0,276.972359464562
2000-01-01,8,0,273.3051897240698
2000-02-01,8,0,276.89423529518467
2000-03-01,8,0,278.33457083184874
2000-04-01,8,0,282.2150085082738
2000-05-01,8,0,286.31753247635754
2000-06-01,8,0,289.45985714691756
2000-07-01,8,0,290.80493284475176
2000-08-01,8,0,291.62494374164993
2000-09-01,8,0,288.2918502601425
