time,transnational_regions,realization,data
2013-08-01,8,0,6.352967945119615
2013-09-01,8,0,22.060949898348394
2013-10-01,8,0,58.086915766265754
2013-11-01,8,0,175.1592036731997
2013-12-01,8,0,286.3260162772699
2014-01-01,8,0,248.930719832973
2014-02-01,8,0,209.26045270317496
2014-03-01,8,0,178.02989047262628
2014-04-01,8,0,93.31307397464832
2014-05-01,8,0,55.966474417335455
2014-06-01,8,0,15.578927092093561
2014-07-01,8,0,8.930556941892684
2014-08-01,8,0,8.821743125418008
2014-09-01,8,0,20.621600448898768
2014-10-01,8,0,60.025596623177236
2014-11-01,8,0,132.11078713787725
2014-12-01,8,0,261.55369153457104
2015-01-01,8,0,301.832262342264
2015-02-01,8,0,275.8629097618341
2015-03-01,8,0,200.67203841717128
2015-04-01,8,0,112.97150520209887
2015-05-01,8,0,35.49853794023922
2015-06-01,8,0,12.34389116725072
2015-07-01,8,0,2.9697524547163656
2015-08-01,8,0,5.771284257146925
2015-09-01,8,0,24.960583099956338
2015-10-01,8,0,75.0553797784312
2015-11-01,8,0,139.3392608123928
2015-12-01,8,0,235.2462630718128
2016-01-01,8,0,278.83760226432753
2016-02-01,8,0,195.60749616722114
2016-03-01,8,0,205.20115573679414
2016-04-01,8,0,93.57776895110996
2016-05-01,8,0,58.24102638463587
2016-06-01,8,0,14.169479938171307
2016-07-01,8,0,5.660568690159209
2016-08-01,8,0,6.961129151816034
2016-09-01,8,0,20.524941005951664
2016-10-01,8,0,78.4180205915749
2016-11-01,8,0,172.35367955943275
2016-12-01,8,0,291.04787359369715
2017-01-01,8,0,385.9034323556541
2017-02-01,8,0,212.61805136038424
2017-03-01,8,0,157.27541563581724
2017-04-01,8,0,111.83708551125436
2017-05-01,8,0,41.81958531428595
2017-06-01,8,0,8.748175336939862
2017-07-01,8,0,5.745838881469458
2017-08-01,8,0,6.211773070545698
2017-09-01,8,0,31.242175711516943
2017-10-01,8,0,66.99738186906548
2017-11-01,8,0,180.2897621595522
2017-12-01,8,0,283.727273612045
2018-01-01,8,0,259.1742394828451
2018-02-01,8,0,283.04531124608246
2018-03-01,8,0,215.20791644818325
2018-04-01,8,0,80.39068236799979
2018-05-01,8,0,37.58352691022331
2018-06-01,8,0,11.53008625102485
2018-07-01,8,0,4.145677217623856
