time,transnational_regions,realization,t2m
1975-04-01,8,0,294.93820431723475
1975-05-01,8,0,297.37389611802905
1975-06-01,8,0,301.2518570186597
1975-07-01,8,0,304.43282422754186
1975-08-01,8,0,302.9928368807494
1975-09-01,8,0,300.9314006960884
1975-10-01,8,0,297.2818133638882
1975-11-01,8,0,290.9065710090476
1975-12-01,8,0,285.5608383279671
1976-01-01,8,0,286.10524215086946
1976-02-01,8,0,287.58711612755803
1976-03-01,8,0,290.9246495096554
1976-04-01,8,0,292.6350944225404
1976-05-01,8,0,297.35285421733647
1976-06-01,8,0,301.1142969126753
1976-07-01,8,0,302.9192345391193
1976-08-01,8,0,301.77975069846457
1976-09-01,8,0,298.54025843907533
1976-10-01,8,0,297.29137072962794
1976-11-01,8,0,289.8107632478235
1976-12-01,8,0,287.62693106955817
1977-01-01,8,0,286.20038119910623
1977-02-01,8,0,289.5962790108888
1977-03-01,8,0,293.68268183423163
1977-04-01,8,0,295.77401900776397
1977-05-01,8,0,298.3569705162696
1977-06-01,8,0,300.82483168903343
1977-07-01,8,0,303.0685123932735
1977-08-01,8,0,302.80561118561866
1977-09-01,8,0,300.62026154195064
1977-10-01,8,0,296.1293284691434
1977-11-01,8,0,292.95741861844346
1977-12-01,8,0,286.6313358834864
1978-01-01,8,0,285.0408485963594
1978-02-01,8,0,288.6962763264172
1978-03-01,8,0,291.33525858720907
1978-04-01,8,0,292.1498941394501
1978-05-01,8,0,295.8954670164485
1978-06-01,8,0,300.2082650448383
1978-07-01,8,0,304.45535922243727
1978-08-01,8,0,303.29882712277663
1978-09-01,8,0,300.7061410143489
1978-10-01,8,0,296.48561671351735
1978-11-01,8,0,288.88203515922635
1978-12-01,8,0,288.4589525121696
1979-01-01,8,0,286.80302868936724
1979-02-01,8,0,288.134531250191
1979-03-01,8,0,290.1859821501047
1979-04-01,8,0,292.30619409345934
1979-05-01,8,0,298.8515740007949
1979-06-01,8,0,301.56571419975637
1979-07-01,8,0,304.15159685619125
1979-08-01,8,0,303.89239780758066
1979-09-01,8,0,300.22020973194714
1979-10-01,8,0,296.74451909260904
1979-11-01,8,0,290.88109432336546
1979-12-01,8,0,288.8569141023751
1980-01-01,8,0,285.986020541457
1980-02-01,8,0,287.43514904968333
1980-03-01,8,0,291.629577859713
1980-04-01,8,0,292.6405697659413
1980-05-01,8,0,295.21660295711945
1980-06-01,8,0,301.65424404518376
1980-07-01,8,0,304.0329861031952
1980-08-01,8,0,304.93182225494775
1980-09-01,8,0,300.4807700040624
1980-10-01,8,0,297.6115622970551
1980-11-01,8,0,290.6916275635438
1980-12-01,8,0,285.7191605448263
1981-01-01,8,0,284.9839455131144
1981-02-01,8,0,286.8821344358935
1981-03-01,8,0,293.60508817098224
1981-04-01,8,0,293.48665898282786
1981-05-01,8,0,297.4926602261338
1981-06-01,8,0,304.5188344697658
1981-07-01,8,0,303.76277870669315
1981-08-01,8,0,304.4796664803607
1981-09-01,8,0,300.7731681397168
1981-10-01,8,0,298.11149498938494
1981-11-01,8,0,293.0891142123151
1981-12-01,8,0,287.94116121252
1982-01-01,8,0,287.2519807235027
1982-02-01,8,0,286.160871547595
1982-03-01,8,0,290.49141103679887
1982-04-01,8,0,293.14703005531936
1982-05-01,8,0,298.3393687638866
1982-06-01,8,0,304.4554613285496
1982-07-01,8,0,304.8208280332075
1982-08-01,8,0,303.8794681885845
1982-09-01,8,0,302.0361356699985
1982-10-01,8,0,296.0046628759252
1982-11-01,8,0,291.1331524516474
1982-12-01,8,0,287.2114529382111
1983-01-01,8,0,287.75919130368106
1983-02-01,8,0,286.8595809055862
1983-03-01,8,0,291.7527603980036
1983-04-01,8,0,295.3097360203965
1983-05-01,8,0,297.79622520350165
1983-06-01,8,0,302.00658977843534
1983-07-01,8,0,305.86578851253654
1983-08-01,8,0,303.207081334669
1983-09-01,8,0,301.7604182596477
1983-10-01,8,0,297.843645833329
1983-11-01,8,0,290.38684019122996
1983-12-01,8,0,287.6438426120032
1984-01-01,8,0,285.725513152786
1984-02-01,8,0,286.2572430576897
1984-03-01,8,0,289.12463279207265
1984-04-01,8,0,293.0756848755251
1984-05-01,8,0,295.2787977872095
1984-06-01,8,0,300.797348195458
1984-07-01,8,0,305.2310488893015
1984-08-01,8,0,303.0697142687849
1984-09-01,8,0,301.61164929079706
1984-10-01,8,0,297.0816880601543
1984-11-01,8,0,291.172248464296
1984-12-01,8,0,286.1940863534706
1985-01-01,8,0,286.27828536321624
1985-02-01,8,0,287.7416308561245
1985-03-01,8,0,289.25735638045666
1985-04-01,8,0,295.93847933902975
1985-05-01,8,0,297.9744153405323
1985-06-01,8,0,301.3577622238138
1985-07-01,8,0,305.58939005145027
1985-08-01,8,0,304.9239473862887
1985-09-01,8,0,302.0305833678502
1985-10-01,8,0,298.5763779693937
1985-11-01,8,0,293.09445531614233
1985-12-01,8,0,288.8570084192723
1986-01-01,8,0,286.0065158190261
1986-02-01,8,0,286.01219130708813
1986-03-01,8,0,290.90593175740423
1986-04-01,8,0,293.6813215346687
1986-05-01,8,0,299.61761426624173
1986-06-01,8,0,302.22636450905406
1986-07-01,8,0,303.89015866854686
1986-08-01,8,0,304.4651435222871
1986-09-01,8,0,301.7548846263274
1986-10-01,8,0,297.1194183285236
1986-11-01,8,0,289.88204501392045
1986-12-01,8,0,286.55362890632773
1987-01-01,8,0,286.38148819779644
1987-02-01,8,0,288.1140252158324
1987-03-01,8,0,290.5004827589887
1987-04-01,8,0,294.319425023295
1987-05-01,8,0,296.8783599598209
1987-06-01,8,0,303.3287333905373
1987-07-01,8,0,305.40776867142733
1987-08-01,8,0,304.9304133892032
1987-09-01,8,0,304.0108594278831
1987-10-01,8,0,295.59126209107626
1987-11-01,8,0,290.8240511285098
1987-12-01,8,0,288.1250995883823
1988-01-01,8,0,286.96768995342256
1988-02-01,8,0,287.1635763426947
1988-03-01,8,0,291.101315799092
1988-04-01,8,0,293.5032031280617
1988-05-01,8,0,297.98702441058674
1988-06-01,8,0,300.40267187599306
1988-07-01,8,0,306.26563511055105
1988-08-01,8,0,305.3986412832592
1988-09-01,8,0,303.2919709322369
1988-10-01,8,0,297.41942121505184
1988-11-01,8,0,289.318614280142
1988-12-01,8,0,287.065212387782
1989-01-01,8,0,285.17036175588186
1989-02-01,8,0,289.6249986798558
1989-03-01,8,0,293.6716153374148
1989-04-01,8,0,293.54160831155207
1989-05-01,8,0,298.3455063511168
1989-06-01,8,0,301.1607002248096
1989-07-01,8,0,304.39731118534615
1989-08-01,8,0,304.04133936207063
1989-09-01,8,0,299.82715848132307
1989-10-01,8,0,295.67797415355176
1989-11-01,8,0,292.8104251940562
1989-12-01,8,0,289.8693991690416
1990-01-01,8,0,286.14322746032735
1990-02-01,8,0,291.44614881501855
1990-03-01,8,0,293.98982170348637
1990-04-01,8,0,293.0803454769922
1990-05-01,8,0,299.4426679193949
1990-06-01,8,0,302.7079990281656
1990-07-01,8,0,304.6910103666327
1990-08-01,8,0,304.11022214692093
1990-09-01,8,0,301.0852859179169
1990-10-01,8,0,297.6537735254342
1990-11-01,8,0,292.67675915896865
1990-12-01,8,0,285.4574221696584
1991-01-01,8,0,286.17526273803037
1991-02-01,8,0,287.4071520690803
1991-03-01,8,0,292.3435454310278
1991-04-01,8,0,292.57183525493383
1991-05-01,8,0,296.62823670122725
1991-06-01,8,0,302.75059998530816
1991-07-01,8,0,304.72677621540515
1991-08-01,8,0,304.4923685295388
1991-09-01,8,0,301.8090291118323
1991-10-01,8,0,298.0218738837697
1991-11-01,8,0,290.6880866972597
1991-12-01,8,0,285.1732514640516
1992-01-01,8,0,285.02432448727427
1992-02-01,8,0,287.8121985465076
1992-03-01,8,0,291.65133603021377
1992-04-01,8,0,295.9126676721461
1992-05-01,8,0,298.61452494683704
1992-06-01,8,0,300.1421992114484
1992-07-01,8,0,303.90902315891645
1992-08-01,8,0,305.0396935998257
1992-09-01,8,0,301.46761080647804
1992-10-01,8,0,296.6004949752862
1992-11-01,8,0,292.68257049541074
1992-12-01,8,0,287.23169037598143
1993-01-01,8,0,286.7231162051823
1993-02-01,8,0,286.9619504388486
1993-03-01,8,0,292.6041580218913
1993-04-01,8,0,294.47105179505354
1993-05-01,8,0,299.0533254230292
1993-06-01,8,0,302.7509241343083
1993-07-01,8,0,305.2543239440896
1993-08-01,8,0,305.88836287090896
1993-09-01,8,0,301.089355628162
1993-10-01,8,0,296.6037632572394
1993-11-01,8,0,291.0956171527379
1993-12-01,8,0,287.75309761304857
1994-01-01,8,0,287.06771385166076
1994-02-01,8,0,288.5801632121966
1994-03-01,8,0,293.58452717086254
1994-04-01,8,0,295.4593175229119
1994-05-01,8,0,300.7250731920062
1994-06-01,8,0,303.94982149857066
1994-07-01,8,0,305.11640689354874
1994-08-01,8,0,306.57270166382216
1994-09-01,8,0,302.49238887218223
1994-10-01,8,0,297.63318083594964
1994-11-01,8,0,292.53774695463005
1994-12-01,8,0,288.4426380235194
1995-01-01,8,0,287.45934757657005
1995-02-01,8,0,289.89734695818856
1995-03-01,8,0,291.16396591514103
1995-04-01,8,0,295.1209775121454
1995-05-01,8,0,299.26889542501283
1995-06-01,8,0,301.82662479553846
1995-07-01,8,0,305.2845893349912
1995-08-01,8,0,303.7558575835336
1995-09-01,8,0,299.6420701617733
1995-10-01,8,0,297.01044491888473
1995-11-01,8,0,291.8061059126313
1995-12-01,8,0,288.36533671011284
1996-01-01,8,0,285.5283255989434
1996-02-01,8,0,286.0824993612414
1996-03-01,8,0,289.7252808343942
1996-04-01,8,0,294.3045961262951
1996-05-01,8,0,300.0132807248867
1996-06-01,8,0,303.1931527798291
1996-07-01,8,0,304.6852497212027
1996-08-01,8,0,303.0109278105982
1996-09-01,8,0,298.62026716320815
1996-10-01,8,0,295.5225916356473
1996-11-01,8,0,292.803531890646
1996-12-01,8,0,287.6647319780906
1997-01-01,8,0,286.1730834862811
1997-02-01,8,0,289.6849959744901
1997-03-01,8,0,292.4749759324584
1997-04-01,8,0,293.6523281671753
1997-05-01,8,0,299.5759677037708
1997-06-01,8,0,302.40494923607713
