Real,Predicho,Producto,Año,Error_Absoluto,Error_Porcentual,Region
1784800.0000000005,1625857.4440627117,"Tangerinas, mandarinas, clementinas",1994,158942.5559372888,8.905342667934152,No asignado
1686700.0,1861823.936321264,"Tangerinas, mandarinas, clementinas",1995,175123.9363212639,10.382636883930983,No asignado
1503800.0000000005,1761096.8334178366,"Tangerinas, mandarinas, clementinas",1996,257296.8334178361,17.109777458294722,No asignado
1997638.9999999984,1715778.5850547513,"Tangerinas, mandarinas, clementinas",1997,281860.4149452471,14.10967722122202,No asignado
1760100.0000000002,1691640.4955001608,"Tangerinas, mandarinas, clementinas",1998,68459.50449983939,3.889523578196658,No asignado
2033819.9999999984,1786467.1285359156,"Tangerinas, mandarinas, clementinas",1999,247352.87146408274,12.161984416717454,No asignado
1801930.0000000005,1891926.5488470835,"Tangerinas, mandarinas, clementinas",2000,89996.548847083,4.994453105674636,No asignado
1758332.0000000012,1888663.6655805493,"Tangerinas, mandarinas, clementinas",2001,130331.66558054811,7.41223304703253,No asignado
2068099.9999999984,1755005.3460110063,"Tangerinas, mandarinas, clementinas",2002,313094.6539889921,15.139241525506133,No asignado
2060375.000000001,1978960.5344280626,"Tangerinas, mandarinas, clementinas",2003,81414.46557193832,3.9514392075199063,No asignado
2459819.9999999986,2007667.2511724138,"Tangerinas, mandarinas, clementinas",2004,452152.7488275848,18.381538032359483,No asignado
1956922.999999999,2343760.5639096485,"Tangerinas, mandarinas, clementinas",2005,386837.5639096494,19.76764358687846,No asignado
2508049.000000001,2595674.0082664574,"Tangerinas, mandarinas, clementinas",2006,87625.00826645643,3.4937518472109756,No asignado
1987432.0000000014,2470705.223860815,"Tangerinas, mandarinas, clementinas",2007,483273.22386081377,24.3164658645334,No asignado
2227916.000000002,2488362.7145403153,"Tangerinas, mandarinas, clementinas",2008,260446.71454031346,11.690149652873503,No asignado
2000148.999999999,2120511.825151275,"Tangerinas, mandarinas, clementinas",2009,120362.82515127584,6.017692939439807,No asignado
2196890.0,2191240.612354943,"Tangerinas, mandarinas, clementinas",2010,5649.387645056937,0.257153869563653,No asignado
2117118.9999999995,2128040.3494203766,"Tangerinas, mandarinas, clementinas",2011,10921.349420377053,0.5158590244751029,No asignado
1871265.0000000016,2209209.0646161353,"Tangerinas, mandarinas, clementinas",2012,337944.0646161337,18.059658285498497,No asignado
2198899.9999999986,1987295.0193964744,"Tangerinas, mandarinas, clementinas",2013,211604.98060352425,9.623219819160688,No asignado
2389680.999999999,2203899.9075234155,"Tangerinas, mandarinas, clementinas",2014,185781.09247658355,7.774305125938719,No asignado
3737159.5600000015,2253008.8325323192,"Tangerinas, mandarinas, clementinas",2015,1484150.7274676822,39.713335854134144,No asignado
2382073.000000002,3137463.8940595486,"Tangerinas, mandarinas, clementinas",2016,755390.8940595468,31.71149221957287,No asignado
1967017.9999999993,2926820.6912361877,"Tangerinas, mandarinas, clementinas",2017,959802.6912361884,48.79480976972192,No asignado
1978590.000000001,2318321.5884083183,"Tangerinas, mandarinas, clementinas",2018,339731.5884083174,17.170388428543422,No asignado
1826330.0000000014,2004069.3897050803,"Tangerinas, mandarinas, clementinas",2019,177739.3897050789,9.73205224165834,No asignado
2172179.9999999986,1845923.8771994933,"Tangerinas, mandarinas, clementinas",2020,326256.12280050525,15.019755397826398,No asignado
2009520.000000001,1967531.2077101034,"Tangerinas, mandarinas, clementinas",2021,41988.79228989757,2.089493624840636,No asignado
1800490.0000000012,1942701.64325866,"Tangerinas, mandarinas, clementinas",2022,142211.64325865894,7.898496701379004,No asignado
1862300.0000000005,1834763.6515437188,"Tangerinas, mandarinas, clementinas",2023,27536.348456281703,1.4786204401160767,No asignado
1289700.0000000007,1212624.0301972465,"Tomates, frescos",1963,77075.96980275423,5.976271210572551,No asignado
1406253.0000000007,1268234.3804021806,"Tomates, frescos",1964,138018.6195978201,9.814636455731653,No asignado
1330132.0000000012,1351355.0633509431,"Tomates, frescos",1965,21223.063350941986,1.5955606925434445,No asignado
1295799.9999999995,1336673.971332193,"Tomates, frescos",1966,40873.97133219335,3.154342593933737,No asignado
1252535.0000000005,1272302.3766718132,"Tomates, frescos",1967,19767.37667181273,1.5781895653065763,No asignado
1307699.9999999998,1237027.1981468077,"Tomates, frescos",1968,70672.80185319204,5.404358939603276,No asignado
1397699.9999999998,1259086.7490964779,"Tomates, frescos",1969,138613.2509035219,9.917239100201899,No asignado
1808499.9999999993,1355155.0373072368,"Tomates, frescos",1970,453344.9626927625,25.06745715746545,No asignado
1853900.000000001,1690557.42088799,"Tomates, frescos",1971,163342.579112011,8.810754577485891,No asignado
1953900.0000000002,1929269.092664055,"Tomates, frescos",1972,24630.907335945172,1.2606022486281372,No asignado
2028700.0,1948265.9307709406,"Tomates, frescos",1973,80434.06922905939,3.964808460051234,No asignado
2399100.0000000014,1931647.881526937,"Tomates, frescos",1974,467452.1184730644,19.48447828240024,No asignado
2488100.0,2123577.1994055654,"Tomates, frescos",1975,364522.8005944346,14.65064911355792,No asignado
2077999.9999999986,2397362.5509384894,"Tomates, frescos",1976,319362.5509384908,15.368746435923534,No asignado
2358500.0000000005,2456775.9067655704,"Tomates, frescos",1977,98275.90676556993,4.166881779333047,No asignado
2223000.0000000014,2151210.852025408,"Tomates, frescos",1978,71789.14797459356,3.2293813753753273,No asignado
2204100.0000000005,2401971.6162205487,"Tomates, frescos",1979,197871.61622054828,8.977433701762545,No asignado
2147299.999999999,2208223.8014128315,"Tomates, frescos",1980,60923.80141283246,2.8372282127710373,No asignado
2158899.999999999,2109541.528112792,"Tomates, frescos",1981,49358.471887207124,2.28627874784414,No asignado
2256900.0000000005,2072955.2890767963,"Tomates, frescos",1982,183944.7109232042,8.150326151943114,No asignado
2348599.9999999986,2003999.714508238,"Tomates, frescos",1983,344600.2854917606,14.672583049125471,No asignado
2510759.000000001,2337763.7424328797,"Tomates, frescos",1984,172995.25756712118,6.890157819492875,No asignado
2428998.0,2490354.8508738517,"Tomates, frescos",1985,61356.85087385168,2.526014878309973,No asignado
2400000.000000001,2472061.7339331657,"Tomates, frescos",1986,72061.73393316474,3.002572247215196,No asignado
2447000.0000000014,2491233.9211557084,"Tomates, frescos",1987,44233.92115570698,1.8076796549124214,No asignado
2581400.0000000014,2401827.572348437,"Tomates, frescos",1988,179572.4276515646,6.956396825426686,No asignado
2963800.0,2566860.027678955,"Tomates, frescos",1989,396939.9723210451,13.392940560127037,No asignado
3160300.000000002,2913613.0423187823,"Tomates, frescos",1990,246686.95768121956,7.8058082359655545,No asignado
2665299.9999999986,2924363.375048972,"Tomates, frescos",1991,259063.3750489736,9.719857991557188,No asignado
2647400.0000000023,2784231.64972907,"Tomates, frescos",1992,136831.64972906746,5.168529490408225,No asignado
2805800.0000000005,2397981.8019518564,"Tomates, frescos",1993,407818.1980481441,14.53482778701775,No asignado
3108819.999999999,2636779.376740531,"Tomates, frescos",1994,472040.623259468,15.183916188761915,No asignado
2841100.0,2830949.136178646,"Tomates, frescos",1995,10150.863821354229,0.3572863968657995,No asignado
3326400.0000000005,2697505.7249143575,"Tomates, frescos",1996,628894.2750856429,18.90615305091519,No asignado
3360207.0000000023,3067956.806146562,"Tomates, frescos",1997,292250.1938534402,8.697386614974615,No asignado
3560399.999999999,3133287.3211168135,"Tomates, frescos",1998,427112.6788831856,11.996199272081387,No asignado
3874719.999999998,3143754.7723871386,"Tomates, frescos",1999,730965.2276128596,18.864981924187035,No asignado
3766327.9999999986,3482919.2733693863,"Tomates, frescos",2000,283408.7266306123,7.524802052041468,No asignado
3971691.000000003,3481867.3192236857,"Tomates, frescos",2001,489823.68077631714,12.332874857996677,No asignado
3979718.0000000005,3907312.8756477176,"Tomates, frescos",2002,72405.12435228284,1.8193531388978526,No asignado
3947326.9999999977,3864433.7009770777,"Tomates, frescos",2003,82893.29902291996,2.0999856110963195,No asignado
4383201.999999996,3827436.6812990364,"Tomates, frescos",2004,555765.3187009599,12.679436601392325,No asignado
4810301.000000002,4215479.079581512,"Tomates, frescos",2005,594821.9204184897,12.365586278665088,No asignado
3800551.999999999,4715917.486033757,"Tomates, frescos",2006,915365.4860337581,24.08506674908693,No asignado
4081477.0000000023,3601523.438367702,"Tomates, frescos",2007,479953.56163230026,11.759310701304944,No asignado
4049752.9999999995,4086823.765386703,"Tomates, frescos",2008,37070.765386703424,0.9153833674968184,No asignado
4798052.999999999,4166178.100506219,"Tomates, frescos",2009,631874.89949378,13.169402244906008,No asignado
4312708.999999997,4083743.123943283,"Tomates, frescos",2010,228965.87605671398,5.309096348877565,No asignado
3864120.0000000033,4383263.210642676,"Tomates, frescos",2011,519143.2106426726,13.434966063234894,No asignado
4046399.9999999986,3557994.9830763424,"Tomates, frescos",2012,488405.0169236562,12.07011212247075,No asignado
3776800.000000001,4327513.515844967,"Tomates, frescos",2013,550713.5158449663,14.581484744888956,No asignado
4888880.000000002,3624313.218559654,"Tomates, frescos",2014,1264566.781440348,25.866185740708453,No asignado
4832700.000000005,4489342.241277148,"Tomates, frescos",2015,343357.75872285664,7.1048846136291575,No asignado
5233541.999999998,4131440.423474141,"Tomates, frescos",2016,1102101.5765258572,21.05842613904422,No asignado
5163466.0,4511141.176427477,"Tomates, frescos",2017,652324.823572523,12.63346797621061,No asignado
4768600.000000004,4789986.748084724,"Tomates, frescos",2018,21386.748084720224,0.4484911312485888,No asignado
5000559.999999999,4253937.879699448,"Tomates, frescos",2019,746622.120300551,14.930770159753129,No asignado
4312899.999999996,4397385.460209138,"Tomates, frescos",2020,84485.46020914149,1.9589014400784057,No asignado
4754379.999999998,4318520.738394302,"Tomates, frescos",2021,435859.2616056958,9.16753102624729,No asignado
3651939.999999998,4061953.1337459628,"Tomates, frescos",2022,410013.1337459646,11.227269170522101,No asignado
3968460.0000000014,3291442.8632148067,"Tomates, frescos",2023,677017.1367851947,17.05994609458567,No asignado
4865360.0,6256543.16625852,Trigo,1963,1391183.1662585204,28.593632665589404,No asignado
3980999.999999997,6229396.51055492,Trigo,1964,2248396.5105549227,56.47818413853113,No asignado
4718999.999999999,5277191.768994953,Trigo,1965,558191.7689949535,11.82860286066865,No asignado
4880999.999999996,5987745.607910508,Trigo,1966,1106745.607910512,22.674566849221733,No asignado
5654000.000000003,6179168.377709846,Trigo,1967,525168.3777098432,9.288439648210876,No asignado
5314999.999999996,6718971.497344211,Trigo,1968,1403971.4973442145,26.41526805915739,No asignado
4626000.000000001,6625268.525804813,Trigo,1969,1999268.525804812,43.21808313456143,No asignado
4061999.999999998,6330774.901277845,Trigo,1970,2268774.9012778467,55.853641094974094,No asignado
5449700.000000003,5844377.617197967,Trigo,1971,394677.61719796434,7.242189793896253,No asignado
4562499.999999998,6499775.767116695,Trigo,1972,1937275.7671166966,42.46083873132488,No asignado
3967300.0000000033,6256999.963220731,Trigo,1973,2289699.963220728,57.71431359415033,No asignado
4534600.000000001,5352348.64645762,Trigo,1974,817748.646457619,18.033534301980744,No asignado
4302900.0,6082276.325265875,Trigo,1975,1779376.325265875,41.352955571030584,No asignado
4436200.0,5939249.033296006,Trigo,1976,1503049.0332960058,33.88145334511532,No asignado
4064099.9999999986,6078112.994854379,Trigo,1977,2014012.9948543808,49.55618697508382,No asignado
4806100.0,5748954.507748277,Trigo,1978,942854.5077482769,19.617871200105636,No asignado
4082299.9999999986,6217275.596610723,Trigo,1979,2134975.5966107245,52.29835133651925,No asignado
6039499.999999997,5802257.788524941,Trigo,1980,237242.2114750566,3.928176363524409,No asignado
3408500.000000003,6655598.92710194,Trigo,1981,3247098.927101937,95.26474775126697,No asignado
4410300.000000004,4105004.059451229,Trigo,1982,305295.9405487748,6.922339535831452,No asignado
4267899.999999999,5769570.154028089,Trigo,1983,1501670.1540280897,35.18522350636355,No asignado
6052300.000000004,5978992.623952479,Trigo,1984,73307.37604752462,1.211231697826026,No asignado
5328688.000000005,6712612.207609803,Trigo,1985,1383924.2076097988,25.97119980771623,No asignado
4391999.999999997,5337954.345982212,Trigo,1986,945954.3459822144,21.538122631653348,No asignado
5791000.000000002,5005790.529966257,Trigo,1987,785209.4700337453,13.559134346982301,No asignado
6514099.999999997,5192780.022999085,Trigo,1988,1321319.9770009127,20.283998971475924,No asignado
5468200.000000002,6804028.700973369,Trigo,1989,1335828.7009733673,24.429038823989007,No asignado
4773500.000000003,5754432.022927346,Trigo,1990,980932.0229273429,20.549534365294697,No asignado
5467699.999999997,4844655.460853979,Trigo,1991,623044.5391460182,11.395002270534567,No asignado
4357506.000000001,4974029.409188056,Trigo,1992,616523.4091880554,14.148538388428044,No asignado
4972971.000000001,4761401.804330696,Trigo,1993,211569.19566930458,4.254382252969192,No asignado
4302340.000000002,4898094.210372715,Trigo,1994,595754.2103727134,13.84721361800121,No asignado
3138700.0,4357888.2260626955,Trigo,1995,1219188.2260626955,38.84373231155241,No asignado
6040499.999999995,3732669.853134009,Trigo,1996,2307830.1468659863,38.205945647975966,No asignado
4676289.999999996,6596420.226203677,Trigo,1997,1920130.226203681,41.06097410989658,No asignado
5436299.999999999,5288502.044920003,Trigo,1998,147797.95507999603,2.718723305924913,No asignado
5083799.999999999,4577787.667537353,Trigo,1999,506012.33246264607,9.95342720922629,No asignado
7293623.000000006,5050387.4830860505,Trigo,2000,2243235.516913955,30.756121023995252,No asignado
5007697.999999995,5967085.764274835,Trigo,2001,959387.7642748393,19.158259229586932,No asignado
6822159.999999994,5270440.235363055,Trigo,2002,1551719.7646369394,22.74528543213499,No asignado
6290100.000000001,6074285.842351168,Trigo,2003,215814.15764883254,3.4310131420618513,No asignado
7096723.9999999935,7168890.277247394,Trigo,2004,72166.27724740095,1.0168956443480264,No asignado
4026694.0,5732364.315185583,Trigo,2005,1705670.3151855832,42.35907459532766,No asignado
5521582.000000005,5424324.176166567,Trigo,2006,97257.82383343764,1.7614122878812186,No asignado
6436359.000000005,4927580.466159538,Trigo,2007,1508778.5338404663,23.441491281646428,No asignado
6714300.000000006,6245200.529219296,Trigo,2008,469099.47078070976,6.986572997642485,No asignado
4804772.000000002,6437712.34375862,Trigo,2009,1632940.3437586185,33.985802942545824,No asignado
5941197.000000001,4865606.7378551895,Trigo,2010,1075590.2621448115,18.1039319541973,No asignado
6876657.000000003,6019380.610959849,Trigo,2011,857276.3890401535,12.466470103716865,No asignado
5189828.000000003,5553392.332963688,Trigo,2012,363564.3329636855,7.005325281756646,No asignado
7744899.999999996,5586471.409478558,Trigo,2013,2158428.590521438,27.869031111072307,No asignado
6471400.000000004,5481000.247675606,Trigo,2014,990399.7523243977,15.304258001736828,No asignado
6362694.000000005,6514803.0185475275,Trigo,2015,152109.01854752284,2.3906385965995334,No asignado
7873135.0000000065,7335438.857455001,Trigo,2016,537696.1425450053,6.829504924594902,No asignado
4875957.000000002,5843010.483816473,Trigo,2017,967053.483816471,19.833101149507073,No asignado
8322509.9999999935,5417786.510864885,Trigo,2018,2904723.489135109,34.902012603590876,No asignado
6041170.000000002,5906113.551971779,Trigo,2019,135056.44802822266,2.235600852619983,No asignado
8143509.999999993,7425669.945189045,Trigo,2020,717840.0548109477,8.81487288418567,No asignado
8564630.000000004,7166860.694238444,Trigo,2021,1397769.3057615599,16.320253248086132,No asignado
6508800.000000006,6245784.922326754,Trigo,2022,263015.07767325174,4.040915033082158,No asignado
4049230.000000002,5459793.756902537,Trigo,2023,1410563.7569025354,34.83535775696947,No asignado
2999.9999999999995,12646.627791239383,Triticale,1981,9646.627791239383,321.5542597079795,No asignado
2000.0,3183.7407789452723,Triticale,1982,1183.7407789452723,59.187038947263616,No asignado
2000.0,1817.400679170793,Triticale,1983,182.59932082920704,9.129966041460353,No asignado
11999.999999999998,2211.633240824093,Triticale,1984,9788.366759175906,81.56972299313256,No asignado
6000.000000000005,15468.308937932754,Triticale,1985,9468.30893793275,157.80514896554573,No asignado
12999.999999999995,7390.1719060390915,Triticale,1986,5609.828093960903,43.152523799699274,No asignado
113999.99999999996,15005.970278979144,Triticale,1987,98994.02972102081,86.83686817633408,No asignado
135999.99999999997,112826.2896627196,Triticale,1988,23173.71033728037,17.039492895059098,No asignado
188999.99999999988,130377.6243837208,Triticale,1989,58622.37561627908,31.017129955703236,No asignado
106000.00000000001,177038.8055425085,Triticale,1990,71038.80554250847,67.01774107783818,No asignado
151800.00000000006,146199.8511065125,Triticale,1991,5600.148893487552,3.6891626439311924,No asignado
124099.99999999996,145316.1665392958,Triticale,1992,21216.166539295853,17.09602460861874,No asignado
47199.99999999998,130189.14205789017,Triticale,1993,82989.14205789019,175.8244535124793,No asignado
50800.000000000015,51301.01471879945,Triticale,1994,501.0147187994371,0.9862494464555847,No asignado
22799.999999999996,48619.19669824481,Triticale,1995,25819.19669824481,113.24209078177549,No asignado
84000.00000000003,31168.458005104178,Triticale,1996,52831.54199489585,62.894692851066466,No asignado
61553.99999999998,64900.100017154225,Triticale,1997,3346.1000171542473,5.436039927793885,No asignado
49599.99999999997,63238.80944804263,Triticale,1998,13638.809448042659,27.497599693634413,No asignado
31000.000000000015,55097.01954265124,Triticale,1999,24097.019542651222,77.73232110532649,No asignado
95034.99999999993,29628.39593518524,Triticale,2000,65406.60406481469,68.82370081003288,No asignado
88747.99999999994,68356.1693694625,Triticale,2001,20391.830630537443,22.97722836631525,No asignado
96596.99999999991,67012.8372779381,Triticale,2002,29584.16272206181,30.62637837827452,No asignado
87599.99999999993,79870.7501808912,Triticale,2003,7729.249819108722,8.823344542361562,No asignado
26053.99999999998,76034.41727167371,Triticale,2004,49980.41727167372,191.83394976461872,No asignado
52129.99999999998,30609.86459037485,Triticale,2005,21520.135409625127,41.28167160871885,No asignado
114317.00000000006,52621.552017905495,Triticale,2006,61695.44798209456,53.96874304092526,No asignado
133749.9999999999,110410.43367174393,Triticale,2007,23339.566328255984,17.450143049163362,No asignado
136245.9999999999,118450.10257221885,Triticale,2008,17795.897427781063,13.061592580905918,No asignado
138491.00000000006,134610.68779428143,Triticale,2009,3880.3122057186265,2.8018515323873934,No asignado
144990.99999999994,135690.15394186886,Triticale,2010,9300.84605813108,6.414774750247314,No asignado
207217.99999999988,144309.28512031308,Triticale,2011,62908.7148796868,30.358711540352108,No asignado
217300.00000000003,191315.36446875424,Triticale,2012,25984.63553124579,11.957954685340905,No asignado
394800.0000000002,173547.50500418025,Triticale,2013,221252.49499581993,56.041665399143824,No asignado
449673.99999999994,291929.7503652648,Triticale,2014,157744.24963473517,35.0796909838539,No asignado
449982.99999999977,388163.3420802462,Triticale,2015,61819.657919753576,13.738220759396158,No asignado
550838.0000000002,442429.26619656594,Triticale,2016,108408.7338034343,19.680692654361945,No asignado
355839.9999999998,513112.4898491105,Triticale,2017,157272.48984911066,44.19752974626538,No asignado
675420.0000000002,324100.5063244112,Triticale,2018,351319.49367558904,52.01496752769964,No asignado
599969.9999999995,595432.407553884,Triticale,2019,4537.592446115566,0.7563032228470706,No asignado
786970.0000000003,669194.0793668838,Triticale,2020,117775.9206331165,14.965744645045739,No asignado
787820.0000000005,707233.3314775537,Triticale,2021,80586.66852244677,10.229071173928906,No asignado
634889.9999999999,720063.1759108825,Triticale,2022,85173.17591088265,13.41542250009965,No asignado
288190.0,696054.6122038753,Triticale,2023,407864.6122038753,141.52628897736747,No asignado
2.8199999999999994,9.707123364353356,Uva espina,2008,6.887123364353356,244.22423277848787,No asignado
3.7300000000000004,11.791641946418997,Uva espina,2009,8.061641946418996,216.1298108959516,No asignado
6.22,10.872233654390724,Uva espina,2010,4.652233654390725,74.79475328602452,No asignado
5.7700000000000005,8.11846293790578,Uva espina,2011,2.34846293790578,40.70126408848839,No asignado
6.839999999999998,11.716994886808603,Uva espina,2012,4.876994886808605,71.30109483638314,No asignado
8.07,9.818775922021985,Uva espina,2013,1.7487759220219843,21.670085774745775,No asignado
14.0,17.335373352799547,Uva espina,2015,3.3353733527995466,23.824095377139617,No asignado
18.999999999999996,21.441033054250337,Uva espina,2016,2.4410330542503402,12.847542390791267,No asignado
35.99999999999999,17.865875249809147,Uva espina,2017,18.134124750190846,50.372568750530135,No asignado
4108000.000000003,3477986.138326203,Uvas,1963,630013.8616737998,15.336267324094436,No asignado
5512999.999999998,4448283.496300087,Uvas,1964,1064716.5036999108,19.312833370214243,No asignado
4375999.999999997,4814891.197759831,Uvas,1965,438891.1977598341,10.029506347345393,No asignado
4958299.999999998,4951058.251233875,Uvas,1966,7241.748766123317,0.14605305782472458,No asignado
3730899.9999999977,4704780.277193458,Uvas,1967,973880.2771934601,26.103092476170918,No asignado
3840999.9999999986,3694603.4111931534,Uvas,1968,146396.58880684525,3.8114186099152647,No asignado
3985600.0000000005,3707388.2027428662,Uvas,1969,278211.7972571342,6.980424459482491,No asignado
4139699.9999999995,4558030.58230677,Uvas,1970,418330.58230677014,10.105335708065082,No asignado
4017599.9999999995,4527070.278878072,Uvas,1971,509470.27887807274,12.680960744675248,No asignado
4565800.000000002,4542566.190245164,Uvas,1972,23233.809754838236,0.508866129809414,No asignado
6508500.000000004,4900803.263592539,Uvas,1973,1607696.7364074644,24.701493991049603,No asignado
5859599.999999999,6154424.740137544,Uvas,1974,294824.7401375454,5.031482356091635,No asignado
5202099.999999998,5803588.685577278,Uvas,1975,601488.6855772799,11.562420668139408,No asignado
4174900.0000000014,5537341.7873607995,Uvas,1976,1362441.787360798,32.6341178797288,No asignado
3575000.000000003,4753255.320800563,Uvas,1977,1178255.3208005605,32.95819079162404,No asignado
4688000.000000003,3576063.292411792,Uvas,1978,1111936.7075882107,23.718786424663183,No asignado
7638300.000000001,4830904.920532156,Uvas,1979,2807395.079467845,36.754187181281765,No asignado
6721400.000000005,7020982.171903189,Uvas,1980,299582.1719031846,4.457139463552004,No asignado
5402502.999999996,6565673.656132171,Uvas,1981,1163170.6561321747,21.530217681178065,No asignado
6028000.000000003,5525083.1050065765,Uvas,1982,502916.8949934263,8.343014183699834,No asignado
5119100.000000001,6923566.170744999,Uvas,1983,1804466.1707449984,35.249676129495384,No asignado
5632199.999999997,5609114.483219515,Uvas,1984,23085.516780482605,0.409884535003775,No asignado
5450239.999999999,5084933.266810222,Uvas,1985,365306.7331897775,6.70258067882841,No asignado
5862500.000000002,5139829.542980801,Uvas,1986,722670.4570192005,12.327001399048193,No asignado
6364800.000000003,5440531.482629358,Uvas,1987,924268.517370645,14.521564186944516,No asignado
3760400.000000001,7093468.073792449,Uvas,1988,3333068.0737924483,88.63599813297648,No asignado
5033600.000000001,3984715.0812151865,Uvas,1989,1048884.9187848144,20.83766923841414,No asignado
6473800.000000003,4922325.146715684,Uvas,1990,1551474.853284319,23.965443067198837,No asignado
5196999.999999996,6405176.349087907,Uvas,1991,1208176.3490879107,23.24757262051013,No asignado
5757299.999999997,5494225.620336134,Uvas,1992,263074.3796638632,4.569405444633133,No asignado
4567599.999999998,4778995.164748152,Uvas,1993,211395.16474815365,4.628145300555078,No asignado
3254359.9999999995,5032878.780473903,Uvas,1994,1778518.7804739033,54.65033925177004,No asignado
3350099.9999999995,3443563.507521442,Uvas,1995,93463.5075214426,2.7898721686350445,No asignado
4973600.0,3306608.0433141086,Uvas,1996,1666991.9566858914,33.516807879320645,No asignado
5523400.000000002,5099522.518297744,Uvas,1997,423877.4817022579,7.674213015574787,No asignado
5146809.999999995,4833157.898288654,Uvas,1998,313652.1017113412,6.094106868358098,No asignado
5607660.000000004,4640711.424067912,Uvas,1999,966948.575932092,17.243352413165052,No asignado
6539812.000000005,4854944.6315294,Uvas,2000,1684867.3684706045,25.76323858347309,No asignado
5271740.000000004,6218446.406518267,Uvas,2001,946706.4065182628,17.958139182096655,No asignado
5934556.999999996,5248185.587865938,Uvas,2002,686371.4121340578,11.565672250414956,No asignado
7240499.999999997,5572346.933766225,Uvas,2003,1668153.0662337719,23.039197102876493,No asignado
7064200.999999997,6755831.152063948,Uvas,2004,308369.8479360491,4.365247363941785,No asignado
6062499.999999999,5957070.965904917,Uvas,2005,105429.03409508243,1.7390356139395042,No asignado
6595056.000000002,6674595.583690825,Uvas,2006,79539.58369082306,1.2060486475144871,No asignado
5962643.000000004,6921524.361778417,Uvas,2007,958881.361778413,16.081482016924582,No asignado
5951580.999999998,6581316.9570259545,Uvas,2008,629735.9570259564,10.580986077917053,No asignado
5535332.999999998,6518313.663370273,Uvas,2009,982980.6633702749,17.758293193386475,No asignado
6107617.000000006,4988176.4892678885,Uvas,2010,1119440.510732117,18.328597073655995,No asignado
5809314.999999998,6572757.7337268535,Uvas,2011,763442.7337268554,13.141699730981287,No asignado
5332163.000000004,5078988.184609123,Uvas,2012,253174.81539088115,4.748069693122303,No asignado
7480000.000000004,5007268.129002683,Uvas,2013,2472731.870997321,33.05791271386791,No asignado
6222584.000000001,5699984.0096531985,Uvas,2014,522599.9903468024,8.39844010698453,No asignado
5799131.000000005,6565284.008680295,Uvas,2015,766153.0086802905,13.21151408168379,No asignado
6102851.000000003,5668524.972114182,Uvas,2016,434326.0278858207,7.1167726016221025,No asignado
5387403.000000002,6034362.323243603,Uvas,2017,646959.3232436012,12.008741934538794,No asignado
6983260.000000003,5336557.474702611,Uvas,2018,1646702.5252973922,23.58071338167835,No asignado
5745449.999999998,6002386.498739456,Uvas,2019,256936.4987394577,4.4719995603383165,No asignado
6817769.999999998,5470531.796291705,Uvas,2020,1347238.203708293,19.760687199895173,No asignado
6086919.999999996,6840682.701936048,Uvas,2021,753762.7019360522,12.38331868886157,No asignado
5902040.000000005,6151004.178310509,Uvas,2022,248964.17831050418,4.2182733141507684,No asignado
4822760.000000003,5076972.088836021,Uvas,2023,254212.088836018,5.271091425574108,No asignado
62399.999999999985,38424.82028192495,Veza,1963,23975.179718075036,38.421762368710006,No asignado
51356.99999999999,56463.67283325158,Veza,1964,5106.672833251585,9.943479629362278,No asignado
54329.99999999999,56591.086408866686,Veza,1965,2261.086408866693,4.161764050923419,No asignado
62999.99999999995,45171.386814293845,Veza,1966,17828.613185706105,28.299386009057333,No asignado
55099.99999999999,46866.407877207166,Veza,1967,8233.592122792827,14.942998407972464,No asignado
54672.000000000015,53670.466280840206,Veza,1968,1001.5337191598082,1.831895155033304,No asignado
58877.00000000002,50330.06876673662,Veza,1969,8546.9312332634,14.516587518493465,No asignado
55499.99999999996,52638.17387846619,Veza,1970,2861.826121533777,5.1564434622230255,No asignado
63499.99999999998,55820.782805696974,Veza,1971,7679.217194303004,12.093255424099224,No asignado
60400.00000000001,47970.3393212859,Veza,1972,12429.660678714106,20.57890840846706,No asignado
48299.99999999997,61696.18670556343,Veza,1973,13396.186705563458,27.735376201994754,No asignado
57200.00000000003,51118.65670088673,Veza,1974,6081.343299113301,10.631719054393878,No asignado
51300.000000000015,48410.064404990044,Veza,1975,2889.9355950099707,5.63340271931768,No asignado
41500.000000000015,51225.41236084968,Veza,1976,9725.412360849667,23.434728580360634,No asignado
38299.99999999997,46640.41665316964,Veza,1977,8340.416653169668,21.7765447863438,No asignado
40800.00000000003,39175.822434877104,Veza,1978,1624.1775651229254,3.9808273654973636,No asignado
37400.00000000001,41343.88434904375,Veza,1979,3943.884349043743,10.545145318298776,No asignado
40299.99999999997,37088.80130338422,Veza,1980,3211.198696615749,7.968234979195413,No asignado
23999.99999999999,39389.20113403424,Veza,1981,15389.201134034254,64.12167139180941,No asignado
26900.000000000004,25723.980460422277,Veza,1982,1176.0195395777264,4.371819849731325,No asignado
25800.0,31966.92038920189,Veza,1983,6166.920389201889,23.90279220620887,No asignado
31871.00000000001,23494.982373873612,Veza,1984,8376.017626126399,26.281000364363827,No asignado
32951.000000000015,30542.171997134777,Veza,1985,2408.828002865237,7.310333534233365,No asignado
29300.000000000007,29763.1176870605,Veza,1986,463.11768706049406,1.5806064404795015,No asignado
33112.00000000002,28466.45812393394,Veza,1987,4645.541876066083,14.029783389907225,No asignado
33200.00000000003,32725.742093285768,Veza,1988,474.2579067142615,1.4284876708260876,No asignado
